time_s,Fp,F3,F4,Cz,T3,T4,O1,O2
3.424000,13.5005,-4.2021,-19.4013,-5.8115,-11.8017,-0.8047,11.6229,-5.0068
3.428000,10.2818,-1.7881,-18.5966,-14.4839,-10.5500,2.5034,8.5831,-7.1526
3.432000,2.2352,-1.7881,-16.4509,-24.0505,-7.7784,19.7589,8.4937,-19.1331
3.436000,-7.2420,-1.0729,-17.2555,-27.5373,-9.1195,18.2390,17.7026,-21.7259
3.440000,-6.1691,6.4373,-12.9640,-13.0534,-8.3148,14.9310,22.7988,-9.1195
3.444000,-2.3246,15.6462,-15.2886,1.8775,-12.4276,18.5966,19.6695,4.0233
3.448000,-0.0894,19.2225,-11.7123,9.6560,-8.7619,11.5335,15.8250,7.9572
3.452000,-6.7949,16.7191,-11.8911,12.5170,0.1788,7.5996,22.6200,4.7386
3.456000,-7.5996,8.9407,-16.3615,20.2954,5.8115,-1.3411,28.7890,2.7716
3.460000,-4.8280,7.9572,-21.6365,33.1700,5.6326,-9.2983,35.3158,6.8843
3.464000,1.5199,9.5665,-32.7229,38.5344,8.6725,-14.5733,31.9183,12.6958
3.468000,6.3479,10.1030,-38.8026,28.7890,18.6861,-17.5238,22.8882,7.2420
3.472000,-2.6822,-0.7153,-38.0874,20.1166,18.0602,-13.4110,19.8483,0.0000
3.476000,-11.8017,-6.9737,-35.4052,17.2555,17.6132,-7.7784,22.5306,-4.9174
3.480000,-19.8483,-2.3246,-35.8522,23.2458,16.1827,-3.3081,21.1000,2.8610
3.484000,-23.1564,5.9903,-29.6831,29.6831,15.4674,1.5199,14.6627,15.3780
3.488000,-30.7560,9.1195,-25.1234,23.8717,17.9708,11.8017,6.2585,17.9708
3.492000,-39.6073,8.5831,-18.0602,17.4344,22.7094,13.2322,6.3479,11.9805
3.496000,-45.6870,-2.3246,-14.2157,24.6763,24.4975,9.1195,14.6627,12.0699
3.500000,-31.1136,-4.6492,-24.8551,37.1039,26.2856,-3.3081,10.3712,17.7920
3.504000,-18.8649,-5.2750,-27.0009,37.1933,34.9581,-0.8941,8.0466,14.1263
3.508000,-16.7191,-15.7356,-26.6433,27.9844,40.8590,-0.5364,7.3314,1.0729
3.512000,-18.2390,-25.2128,-23.6928,25.6598,37.3721,-2.9504,10.1924,-8.5831
3.516000,-22.7988,-24.5869,-29.1467,25.3916,31.1136,-1.7881,9.1195,-14.5733
3.520000,-18.5966,-17.1661,-27.1797,25.3022,26.7327,4.8280,12.3382,-12.5170
3.524000,-15.5568,-11.5335,-16.5403,20.2060,29.1467,14.7521,9.1195,-14.2157
3.528000,-28.6996,10.1924,-7.5996,-23.1564,23.9611,15.4674,-10.5500,-28.9679
3.532000,-7.7784,-8.5831,-12.6064,-2.4140,49.7997,19.3119,28.2526,-42.9153
3.536000,-23.7823,1.7881,-13.5005,39.9649,8.1360,13.0534,12.2488,-0.2682
3.540000,-35.6734,-15.7356,7.8678,52.4819,11.7123,0.6258,36.9251,-14.4839
3.544000,-24.6763,10.5500,-16.4509,31.2924,31.9183,25.9280,36.4780,2.3246
3.548000,-21.8153,-16.7191,-9.2983,40.9484,23.4246,17.7026,30.3090,-25.6598
3.552000,-21.4577,-25.3022,-13.6793,28.1632,17.9708,2.5928,27.2691,-25.7492
3.556000,-18.2390,-34.4217,-32.5441,21.1895,-2.6822,-8.4043,30.7560,-20.5636
3.560000,-6.8843,-29.3255,-41.3954,30.6666,-6.1691,-2.7716,35.5840,-13.0534
3.564000,3.3975,-28.9679,-34.2429,11.0865,2.1458,7.9572,31.9183,-14.2157
3.568000,-10.1030,-23.9611,-24.5869,-6.7055,-1.6987,11.6229,27.0903,-25.0340
3.572000,-34.8687,-28.7890,-24.9445,0.2682,-11.7123,19.0437,38.6238,-23.7823
3.576000,-38.3556,-19.1331,-27.8056,4.8280,-21.1000,18.3284,41.0378,-13.2322
3.580000,-32.3653,-13.4110,-27.6268,12.9640,-12.8746,22.6200,37.8191,0.9835
3.584000,-18.8649,-9.9242,-22.7094,11.0865,2.7716,23.5140,28.0738,5.4538
3.588000,-15.1098,-15.1992,-31.3818,7.5996,10.8182,14.8416,25.4810,-2.6822
3.592000,-10.2818,-29.7725,-31.5607,9.2983,16.3615,6.2585,27.6268,-6.9737
3.596000,-10.1030,-35.9416,-39.5179,14.7521,11.3547,-0.1788,26.3751,-6.6161
3.600000,10.7288,-23.5140,-49.2632,7.7784,29.7725,1.8775,8.8513,-17.5238
3.604000,3.5763,-18.4178,-38.7132,9.8348,37.4615,5.8115,7.9572,-25.4810
3.608000,-9.7454,-18.4178,-36.2992,12.1593,26.7327,-1.5199,12.1593,-26.0174
3.612000,-22.2623,-8.2254,-30.2196,22.0835,24.8551,-5.0068,12.4276,-19.3119
3.616000,-21.0106,4.6492,-23.7823,24.2293,21.1895,3.2187,6.3479,-10.7288
3.620000,-18.9543,19.4013,-13.9475,30.0407,29.5043,13.6793,0.5364,-8.7619
3.624000,-21.6365,18.0602,-8.1360,35.2263,35.8522,15.7356,-4.4703,-9.7454
3.628000,-28.3420,15.2886,-5.6326,44.1670,32.0971,6.8843,-1.1623,-6.7055
3.632000,-26.6433,8.8513,-13.3216,51.7666,26.9115,-5.9903,3.8445,-0.9835
3.636000,-17.7920,9.4771,-23.5140,51.8560,27.7162,-11.8911,-1.4305,-0.3576
3.640000,-7.5996,7.8678,-24.6763,42.7365,35.7628,-12.4276,-9.0301,-8.4937
3.644000,-10.6394,3.4869,-20.1166,32.6335,37.9086,-16.1827,-11.6229,-18.8649
3.648000,-24.5869,-3.1292,-13.2322,24.4081,26.9115,-16.5403,-10.6394,-24.5869
3.652000,-30.7560,-1.1623,-14.2157,22.7988,11.6229,-16.0933,-8.5831,-17.7026
3.656000,-37.8191,6.0797,-11.0865,16.0038,9.5665,-11.5335,-7.1526,-14.7521
3.660000,-41.7531,10.5500,-2.7716,13.5005,14.3945,1.9670,-6.0797,-14.3945
3.664000,-52.3031,11.0865,7.9572,13.1428,14.2157,10.1030,-7.5996,-17.7026
3.668000,-55.3429,6.2585,15.4674,17.6132,4.3809,10.5500,0.0894,-14.2157
3.672000,-55.1641,-1.2517,13.8581,21.4577,-0.8941,3.3975,5.6326,-12.4276
3.676000,-45.5081,-2.2352,6.7949,18.4178,2.0564,-0.5364,4.4703,-14.1263
3.680000,-32.1865,-6.8843,5.9009,9.6560,12.5170,1.4305,-6.4373,-17.9708
3.684000,-24.6763,-15.2886,7.8678,-0.3576,16.8979,2.1458,-7.1526,-28.3420
3.688000,-29.6831,-20.1166,5.3644,-2.4140,7.1526,-4.7386,-4.2915,-32.5441
3.692000,-27.8056,-25.7492,-1.3411,-1.0729,-1.3411,-14.9310,-4.1127,-34.3323
3.696000,-18.7755,-21.2789,-5.0068,-6.0797,-5.0068,-18.2390,-3.3975,-30.1301
3.700000,-21.9941,-3.7551,6.7949,-6.6161,0.9835,-8.0466,0.6258,-36.4780
3.704000,-28.5208,2.1458,18.1496,-0.2682,-5.1856,-5.9903,11.3547,-26.4645
3.708000,-27.2691,-0.1788,18.6861,9.2983,-9.7454,-11.7123,22.4411,-14.6627
3.712000,-19.2225,-0.2682,12.3382,7.8678,-10.0136,-19.3119,24.4975,-12.7852
3.716000,-11.7123,2.1458,2.9504,4.0233,-1.6093,-18.8649,15.8250,-13.5899
3.720000,-3.6657,-3.3975,7.7784,-0.7153,1.2517,-19.0437,13.1428,-17.5238
3.724000,1.4305,-12.7852,4.6492,-2.9504,-2.9504,-26.0174,21.8153,-16.6297
3.728000,2.5034,-17.2555,-6.0797,-7.8678,-13.5005,-35.6734,25.6598,-7.5102
3.732000,4.0233,-16.3615,-17.7026,-12.9640,-15.8250,-40.5908,17.4344,-5.3644
3.736000,-0.0894,-13.7687,-24.4081,-24.8551,-11.1759,-38.2662,5.5432,-10.6394
3.740000,-8.5831,-9.0301,-18.7755,-32.6335,-7.6890,-29.4149,1.9670,-17.7920
3.744000,-14.3051,-1.8775,-7.7784,-26.3751,-10.1924,-25.2128,9.1195,-10.0136
3.748000,-21.1895,2.2352,-9.6560,-18.0602,-12.0699,-27.2691,15.1098,-2.9504
3.752000,-20.8318,7.0632,-14.2157,-12.2488,-13.0534,-26.0174,8.4937,-1.6093
3.756000,-20.9212,10.6394,-12.9640,-7.1526,-2.1458,-24.2293,-5.0068,-3.0398
3.760000,-23.8717,10.1030,-5.8115,-7.2420,11.8911,-22.4411,-7.9572,-4.2915
3.764000,-20.6530,8.4043,-3.8445,0.0000,13.6793,-23.1564,-1.3411,-3.2187
3.768000,-14.0369,0.6258,-5.9903,5.4538,9.3877,-32.5441,-0.4470,-2.0564
3.772000,-4.0233,-3.0398,-13.5005,3.0398,11.8017,-42.3789,-10.4606,-7.1526
3.776000,-0.1788,-1.6093,-15.2886,-3.4869,16.8085,-40.1437,-21.9047,-9.7454
3.780000,-5.3644,3.1292,-6.7949,-6.0797,17.5238,-41.3954,-27.5373,-13.7687
3.784000,-10.1924,5.0068,3.3081,0.0894,12.4276,-37.1933,-22.4411,-14.2157
3.788000,-13.3216,7.4208,10.5500,10.4606,6.8843,-35.9416,-13.5899,-11.2653
3.792000,-13.4110,14.0369,6.3479,16.6297,9.2983,-35.9416,-14.1263,-4.2915
3.796000,-16.5403,16.5403,15.1992,19.1331,18.0602,-27.6268,-22.3517,-3.8445
3.800000,-25.5704,13.5899,24.0505,33.3488,18.3284,-18.9543,-7.3314,4.4703
3.804000,-18.0602,8.7619,20.4742,43.2730,14.1263,-23.0670,5.2750,12.5170
3.808000,-9.2089,3.5763,9.4771,40.0543,10.2818,-22.3517,4.0233,14.1263
3.812000,-7.6890,-1.2517,1.6987,24.4975,5.7220,-23.2458,-2.0564,6.8843
3.816000,-6.4373,-4.7386,3.1292,13.2322,2.7716,-21.2789,-5.6326,-9.3877
3.820000,-12.8746,-6.3479,-2.1458,8.7619,-9.0301,-23.5140,2.3246,-7.3314
3.824000,-9.5665,-5.0962,-8.2254,9.5665,-14.4839,-24.4975,10.2818,-4.7386
3.828000,-9.8348,1.4305,-12.2488,3.9339,-20.6530,-23.6928,9.3877,-3.5763
3.832000,-20.7424,7.6890,-11.8017,-6.9737,-21.3683,-12.2488,4.9174,-13.0534
3.836000,-31.6501,12.5170,-1.9670,-8.9407,-20.2954,-1.7881,10.6394,-19.6695
3.840000,-35.4946,10.2818,5.1856,-2.5928,-17.3450,1.0729,22.6200,-13.0534
3.844000,-25.0340,5.6326,-1.5199,6.9737,-15.5568,-1.6093,32.4547,1.8775
3.848000,-8.9407,-1.6093,-11.4441,9.4771,-14.7521,-0.7153,27.6268,3.1292
3.852000,0.0894,-6.1691,-19.9378,0.3576,-5.6326,-6.7949,14.9310,-8.9407
3.856000,2.8610,-11.8017,-20.3848,-10.0136,-3.3081,-11.8017,15.3780,-23.8717
3.860000,6.7949,-18.4178,-22.3517,-13.1428,-4.2021,-16.0038,20.5636,-24.5869
3.864000,15.7356,-20.3848,-28.2526,-9.4771,-10.5500,-23.6928,25.2128,-24.3187
3.868000,18.5966,-12.7852,-36.9251,-6.6161,-10.6394,-22.5306,17.4344,-27.3585
3.872000,13.3216,-7.0632,-40.3225,-16.7191,-5.9903,-17.3450,11.9805,-36.3886
3.876000,2.7716,-2.3246,-32.1865,-16.3615,-1.9670,-18.9543,14.3051,-40.1437
3.880000,-4.2021,3.7551,-25.5704,-8.3148,4.6492,-15.0204,25.1234,-25.8386
3.884000,-1.6987,7.4208,-24.4975,6.0797,1.1623,-13.5005,33.6170,-10.7288
3.888000,2.0564,14.8416,-29.2361,12.8746,4.2021,-17.0767,28.9679,-5.6326
3.892000,2.4140,17.7920,-27.4479,10.6394,10.8182,-24.0505,20.8318,-8.9407
3.896000,-6.9737,11.5335,-23.9611,5.0962,16.1827,-26.1068,27.6268,-11.5335
3.900000,1.5199,-4.7386,-33.7958,5.7220,12.4276,-42.0213,33.7958,3.0398
3.904000,16.8979,-1.7881,-39.7861,5.5432,10.3712,-40.8590,26.6433,5.5432
3.908000,12.0699,-1.9670,-41.0378,-3.6657,17.0767,-38.1768,18.5966,-2.1458
3.912000,-1.4305,-4.2021,-36.8357,-7.6890,17.3450,-28.8785,16.0038,-8.4043
3.916000,-13.4110,-2.6822,-25.2128,-6.4373,7.6890,-24.0505,20.9212,-6.1691
3.920000,-17.8814,1.3411,-23.5140,9.4771,7.2420,-12.5170,26.6433,4.5598
3.924000,-14.8416,10.6394,-18.6861,17.7026,12.3382,-0.8941,19.2225,11.7123
3.928000,-17.2555,13.9475,-10.7288,13.6793,25.4810,10.1924,13.5005,5.0068
3.932000,-30.8454,7.5996,2.5928,10.2818,32.7229,14.5733,6.1691,-6.1691
3.936000,-29.8619,3.9339,4.9174,9.1195,30.3090,7.7784,7.9572,-1.0729
3.940000,-16.7191,-1.5199,-0.9835,15.0204,26.2856,1.4305,9.3877,9.2089
3.944000,-5.3644,-0.2682,-1.7881,12.4276,30.4878,-4.4703,0.9835,8.1360
3.948000,-5.2750,-1.6987,-0.5364,3.2187,37.9086,-3.6657,-10.2818,-4.2021
3.952000,-6.7055,-4.7386,-1.9670,-6.7055,35.2263,-1.8775,-16.1827,-22.7988
3.956000,-10.8182,-6.7949,-2.4140,-8.6725,27.3585,1.4305,-9.8348,-28.1632
3.960000,-6.7949,-4.2021,-4.4703,3.1292,20.8318,4.6492,-6.7949,-24.1399
3.964000,-4.3809,6.7949,-6.3479,9.1195,22.2623,8.7619,-7.7784,-19.2225
3.968000,-7.5996,16.8979,1.0729,11.3547,26.1962,12.9640,-10.8182,-21.5471
3.972000,-21.9941,16.0933,12.7852,13.1428,25.8386,16.6297,-6.0797,-21.7259
3.976000,-26.5539,12.2488,19.7589,19.2225,16.8979,17.3450,8.0466,-10.8182
3.980000,-16.2721,7.7784,17.1661,25.3916,11.5335,9.2983,14.7521,1.9670
3.984000,0.9835,5.0068,16.3615,25.8386,13.3216,2.5034,15.6462,10.3712
3.988000,5.3644,2.5928,11.5335,10.5500,10.9971,-0.8941,12.8746,-1.6093
3.992000,-2.4140,-3.0398,10.7288,-0.3576,1.7881,-1.0729,16.4509,-5.1856
3.996000,-4.2915,-15.5568,3.8445,-7.0632,-7.1526,-4.6492,19.1331,-8.2254
4.000000,6.8843,-8.6725,-7.4208,-9.4771,-14.8416,-9.2089,15.2886,-5.9009
4.004000,4.3809,-2.3246,-3.5763,-15.4674,-14.9310,-6.8843,16.8085,-11.3547
4.008000,-8.4937,-2.6822,2.3246,-20.0272,-14.9310,2.9504,19.4907,-18.2390
4.012000,-15.1992,-6.4373,7.9572,-15.4674,-27.4479,5.1856,22.3517,-16.0038
4.016000,-12.2488,-10.9971,9.5665,-9.2089,-28.7890,6.8843,22.2623,-9.9242
4.020000,-5.7220,-5.1856,6.5267,-1.0729,-17.7026,0.3576,19.4907,-5.5432
4.024000,-2.0564,-2.5928,9.5665,-1.7881,-4.5598,-1.1623,11.8017,-7.5102
4.028000,2.8610,-8.8513,7.5996,-15.3780,-7.9572,-4.7386,10.0136,-12.4276
4.032000,8.4937,-18.5072,-1.7881,-29.0573,-14.7521,-11.7123,9.3877,-12.6958
4.036000,15.1098,-21.9047,-8.5831,-28.6996,-14.1263,-19.8483,5.0068,-8.5831
4.040000,27.8950,-14.4839,-19.1331,-24.6763,-2.0564,-25.3916,-0.6258,-14.8416
4.044000,24.3187,-9.3877,-14.1263,-26.0174,5.8115,-28.2526,-4.5598,-23.4246
4.048000,12.1593,-2.8610,-12.8746,-27.8056,6.5267,-15.4674,-3.0398,-29.5937
4.052000,-0.4470,3.9339,-10.9076,-22.3517,1.9670,-14.0369,3.9339,-28.0738
4.056000,-1.5199,13.6793,-8.3148,-7.9572,2.8610,-14.6627,5.3644,-19.1331
4.060000,1.2517,25.6598,-1.9670,7.1526,15.7356,-16.5403,2.3246,-11.8017
4.064000,6.7949,33.8852,3.9339,11.6229,25.9280,-14.9310,-0.0894,-7.5102
4.068000,-2.5928,32.7229,15.7356,12.3382,22.8882,-13.1428,1.6987,-4.3809
4.072000,-11.4441,26.1962,12.7852,7.1526,10.5500,-19.7589,1.6987,-1.4305
4.076000,-2.5928,17.7920,3.3081,7.5996,6.7949,-27.7162,0.1788,5.1856
4.080000,5.8115,20.0272,-5.0068,14.9310,10.0136,-32.9018,-11.9805,7.4208
4.084000,2.7716,22.1729,-4.4703,12.6064,13.5899,-33.2594,-17.2555,0.2682
4.088000,-8.2254,15.8250,4.6492,3.3975,5.7220,-27.2691,-16.2721,-7.7784
4.092000,-17.5238,6.8843,5.4538,-0.8941,-4.5598,-21.6365,-16.8979,-14.7521
4.096000,-20.3848,3.3081,6.2585,4.2021,-8.0466,-20.7424,-15.1992,-9.1195
4.100000,-16.8979,14.4839,21.3683,17.4344,7.7784,-15.0204,-23.0670,-12.2488
4.104000,-20.1166,17.4344,34.6899,19.5801,9.7454,-8.7619,-17.7026,-14.7521
4.108000,-17.9708,9.3877,40.5908,18.4178,5.1856,-12.0699,-11.9805,-7.9572
4.112000,-6.2585,4.3809,30.3090,14.5733,3.6657,-23.1564,-15.2886,-4.0233
4.116000,6.7949,3.2187,19.3119,9.7454,1.6093,-32.8124,-22.2623,-2.5034
4.120000,16.8085,-1.6093,22.0835,4.1127,1.8775,-32.5441,-22.7988,-10.9076
4.124000,16.8085,-4.8280,24.5869,-8.4937,-2.5928,-29.5043,-22.5306,-20.7424
4.128000,13.3216,-11.8017,18.2390,-17.2555,-13.2322,-24.3187,-15.8250,-28.7890
4.132000,16.5403,-19.0437,5.0962,-17.7026,-14.9310,-23.9611,-16.5403,-32.1865
4.136000,20.2954,-19.1331,3.3975,-8.4937,-17.0767,-28.1632,-20.1166,-34.6899
4.140000,21.9047,-7.9572,10.9971,-0.7153,-13.5899,-23.5140,-17.6132,-35.3158
4.144000,16.0933,-4.6492,21.4577,1.0729,-10.4606,-16.4509,-5.8115,-31.0242
4.148000,16.5403,0.7153,22.3517,3.0398,-13.5005,-16.5403,6.8843,-21.1895
4.152000,22.7988,-0.7153,12.1593,7.2420,-17.2555,-25.3916,10.9971,-13.1428
4.156000,28.8785,4.2915,5.7220,12.4276,-12.5170,-32.3653,3.6657,-4.7386
4.160000,35.3158,0.9835,3.6657,11.1759,-11.6229,-36.6569,1.5199,-5.3644
4.164000,30.3090,0.1788,1.1623,3.0398,-17.2555,-36.7463,8.5831,-7.2420
4.168000,25.8386,-6.4373,-6.0797,-6.2585,-28.7890,-33.9746,12.8746,-7.9572
4.172000,23.3352,-14.5733,-21.7259,-13.7687,-36.7463,-36.6569,11.0865,-6.2585
4.176000,20.2060,-16.1827,-31.2030,-11.9805,-33.7958,-37.4615,1.0729,-8.0466
4.180000,14.6627,-10.6394,-28.5208,-10.4606,-28.2526,-33.7958,-3.3975,-13.1428
4.184000,-3.6657,-6.9737,-20.0272,-9.2089,-31.2924,-22.9776,1.6987,-12.2488
4.188000,-15.3780,-1.4305,-17.5238,-8.4937,-34.3323,-17.6132,8.5831,-8.4043
4.192000,-17.7026,1.0729,-24.3187,-1.6093,-29.5937,-17.2555,8.4043,4.8280
4.196000,-13.1428,5.9903,-26.6433,8.8513,-20.5636,-19.2225,1.1623,11.5335
4.200000,-6.9737,9.4771,-9.3877,4.1127,-7.1526,-19.6695,-11.5335,11.1759
4.204000,-0.2682,4.6492,-10.6394,2.1458,-6.8843,-14.2157,-9.6560,9.9242
4.208000,6.1691,-1.1623,-23.1564,8.6725,-2.1458,-20.9212,-9.7454,12.5170
4.212000,9.3877,-1.2517,-32.6335,10.6394,-0.1788,-24.7657,-18.7755,9.3877
4.216000,6.9737,-0.1788,-30.2196,5.4538,5.7220,-21.7259,-23.8717,-3.2187
4.220000,-3.3975,5.8115,-19.8483,2.4140,9.9242,-14.0369,-20.6530,-11.5335
4.224000,-14.6627,7.8678,-16.0933,11.2653,8.9407,-10.2818,-7.9572,-13.1428
4.228000,-19.0437,9.4771,-16.9873,20.7424,13.0534,-6.0797,-3.5763,-10.1030
4.232000,-19.5801,16.0933,-16.5403,32.8124,19.1331,-9.0301,-7.9572,-7.6890
4.236000,-17.6132,24.4975,-5.4538,31.8289,20.3848,-6.2585,-8.4043,-4.1127
4.240000,-17.2555,25.6598,4.5598,29.2361,21.3683,3.5763,-1.6987,-4.3809
4.244000,-16.0933,18.8649,5.0962,34.6005,18.1496,5.6326,2.6822,5.9903
4.248000,-12.0699,12.4276,-4.9174,35.5840,15.9144,-1.7881,3.6657,13.8581
4.252000,1.1623,5.4538,-12.0699,28.9679,12.0699,-11.7123,-1.6093,16.0933
4.256000,0.8941,0.7153,-17.7026,21.9047,-1.8775,-12.2488,-7.8678,7.1526
4.260000,-1.9670,-7.1526,-13.3216,6.9737,-11.2653,1.3411,-4.2021,-2.2352
4.264000,-8.8513,-12.1593,-15.3780,2.5034,-21.9941,9.8348,8.4043,-6.7949
4.268000,-12.8746,-13.5899,-22.4411,6.9737,-25.0340,9.2089,18.0602,-4.0233
4.272000,-17.0767,-10.1924,-17.8814,13.5899,-28.2526,14.5733,13.5899,-3.7551
4.276000,-21.1895,-4.7386,-4.6492,10.2818,-32.5441,22.0835,5.4538,-10.9971
4.280000,-19.3119,-3.7551,6.5267,2.6822,-33.4382,30.7560,12.4276,-13.4110
4.284000,-22.8882,-7.1526,7.3314,6.7055,-35.1369,31.6501,23.2458,-2.5928
4.288000,-13.8581,-12.8746,1.1623,13.4110,-27.0009,21.1895,25.9280,2.7716
4.292000,-5.9009,-13.2322,-4.3809,9.5665,-25.3916,9.4771,22.1729,-2.2352
4.296000,5.3644,-21.8153,-7.0632,-4.2021,-24.2293,6.1691,16.2721,-9.2089
4.300000,4.4703,-35.7628,-14.6627,-20.2060,-34.4217,12.6958,28.4314,-17.4344
4.304000,4.2021,-35.4946,-23.6928,-13.8581,-25.7492,15.2886,34.0641,-17.1661
4.308000,9.0301,-27.8950,-27.1797,-8.7619,-19.4907,11.5335,34.4217,-21.6365
4.312000,7.6890,-19.9378,-25.8386,-7.9572,-22.0835,11.1759,24.6763,-30.2196
4.316000,-0.9835,-12.2488,-21.8153,-5.2750,-24.9445,17.7920,29.5043,-30.9348
4.320000,-9.5665,-5.7220,-17.7026,3.1292,-21.7259,18.4178,44.1670,-17.4344
4.324000,-8.8513,1.9670,-18.5072,21.7259,-11.2653,11.5335,51.1408,-1.6987
4.328000,-3.9339,8.0466,-24.4975,29.1467,0.4470,6.0797,44.6141,5.3644
4.332000,-3.1292,2.2352,-16.0038,24.9445,-0.0894,4.5598,31.1136,2.4140
4.336000,-2.1458,1.6987,-15.4674,15.3780,-8.9407,9.5665,24.9445,4.5598
4.340000,-4.9174,-7.8678,-21.2789,13.6793,-13.5899,11.0865,27.0903,9.0301
4.344000,-5.2750,-7.8678,-31.9183,16.0933,-8.7619,11.9805,24.9445,11.8911
4.348000,-2.0564,-4.3809,-34.7793,13.5005,-3.3975,10.7288,18.5966,8.4937
4.352000,-5.9903,-0.8047,-38.2662,7.4208,-1.6093,6.8843,8.3148,-1.4305
4.356000,-19.8483,-4.0233,-33.4382,2.5928,-3.6657,17.1661,2.9504,-12.3382
4.360000,-29.9513,0.0000,-24.4975,8.4043,2.3246,28.4314,12.8746,-7.4208
4.364000,-35.3158,8.9407,-22.3517,20.9212,12.1593,27.8056,14.7521,4.6492
4.368000,-27.4479,15.4674,-19.3119,31.2924,25.9280,22.9776,12.5170,5.2750
4.372000,-26.4645,19.4013,-17.8814,27.0009,28.3420,22.2623,-1.6987,1.4305
4.376000,-23.4246,18.6861,-5.8115,18.5966,23.0670,22.7094,-8.0466,-5.0962
4.380000,-18.4178,12.0699,-4.9174,15.1098,25.0340,27.2691,-3.1292,-0.6258
4.384000,-10.6394,7.2420,-8.7619,14.9310,32.4547,22.9776,-0.9835,0.9835
4.388000,1.6987,8.3148,-12.4276,14.6627,32.0971,16.0038,-5.5432,-6.8843
4.392000,-0.2682,-10.6394,-12.1593,14.2157,15.1992,0.0894,-31.0242,0.9835
4.396000,-33.7064,-3.1292,0.9835,8.1360,15.0204,31.0242,-43.9882,-41.3060
4.400000,-5.2750,-8.3148,-16.8085,13.4110,-2.5034,20.1166,12.9640,-22.2623
4.404000,-24.7657,15.2886,11.0865,27.2691,16.7191,6.2585,22.2623,-7.7784
4.408000,-12.1593,5.9903,11.4441,18.2390,24.9445,8.7619,14.9310,-9.5665
4.412000,-13.8581,-0.6258,12.8746,14.0369,16.2721,23.3352,14.4839,-20.1166
4.416000,-33.0806,15.7356,23.8717,21.7259,8.6725,-6.6161,27.7162,-23.1564
4.420000,-10.2818,10.9076,6.6161,28.1632,6.9737,0.2682,23.2458,-17.2555
4.424000,-7.1526,14.8416,15.1992,29.8619,13.8581,-8.7619,36.0310,-8.0466
4.428000,11.7123,7.8678,6.4373,7.8678,10.4606,-17.3450,16.0038,-18.2390
4.432000,4.6492,-1.4305,3.4869,-10.9076,-7.1526,-7.2420,9.6560,-26.8221
4.436000,-17.2555,-11.4441,-9.1195,-15.1992,-13.4110,-16.3615,25.0340,-26.9115
4.440000,-11.7123,-10.9971,-11.8017,-18.1496,-20.2954,-10.1030,22.3517,-27.0009
4.444000,-7.3314,-1.6987,-16.1827,-10.7288,-18.3284,-1.6093,30.3984,-23.6928
4.448000,-13.4110,6.3479,-20.0272,-8.4937,-13.6793,-2.5928,26.7327,-25.9280
4.452000,-20.8318,5.5432,-13.6793,-15.8250,-13.6793,8.9407,20.5636,-33.6170
4.456000,-30.6666,1.5199,-11.2653,-16.8979,-10.2818,5.7220,22.5306,-23.9611
4.460000,-32.8124,6.1691,-14.0369,-13.9475,-5.3644,-1.6987,26.2856,-8.1360
4.464000,-19.2225,12.3382,-19.2225,-5.7220,6.1691,-6.3479,22.8882,-2.0564
4.468000,-10.3712,14.1263,-19.0437,-8.2254,8.1360,-3.3081,13.8581,-5.9009
4.472000,-4.0233,2.3246,-17.9708,-19.0437,-3.8445,-8.2254,3.3081,-13.8581
4.476000,-9.9242,-5.0068,-23.3352,-24.4975,-7.7784,-12.8746,7.7784,-20.2060
4.480000,-5.9903,-4.0233,-32.3653,-17.1661,-0.0894,-17.1661,12.9640,-13.2322
4.484000,0.8941,-2.5034,-39.2497,-7.3314,11.3547,-18.6861,9.1195,-12.1593
4.488000,1.6987,3.0398,-35.7628,-5.2750,16.2721,-13.3216,0.8941,-20.7424
4.492000,-6.6161,4.8280,-30.8454,-5.0962,8.1360,-9.8348,-4.8280,-27.9844
4.496000,-19.6695,8.4937,-25.2128,1.8775,6.7949,-8.9407,2.5928,-25.2128
4.500000,-21.5471,27.7162,-22.2623,25.5704,25.2128,-12.7852,7.7784,2.8610
4.504000,-14.9310,35.9416,-17.2555,28.3420,31.2924,-10.7288,-0.0894,2.6822
4.508000,-14.4839,34.0641,-11.8911,16.7191,28.9679,-13.4110,-5.8115,-3.7551
4.512000,-21.6365,25.0340,-13.5899,4.1127,20.7424,-17.1661,-8.4937,-10.8182
4.516000,-27.0903,15.9144,-22.4411,4.8280,20.5636,-21.4577,-4.2021,-7.9572
4.520000,-16.3615,13.8581,-33.3488,6.8843,22.3517,-21.0106,-6.7949,-5.4538
4.524000,-13.3216,16.4509,-36.6569,5.9903,25.6598,-12.9640,-9.1195,-8.8513
4.528000,-15.2886,14.8416,-36.9251,-2.4140,15.7356,-1.9670,-14.1263,-17.9708
4.532000,-28.3420,4.8280,-32.3653,-1.9670,14.2157,3.8445,-10.4606,-21.1000
4.536000,-36.8357,1.3411,-28.7890,3.3081,14.0369,3.6657,-9.3877,-17.3450
4.540000,-31.0242,8.6725,-26.7327,13.5899,27.8950,6.9737,-7.4208,-10.6394
4.544000,-26.3751,15.6462,-13.5899,15.9144,33.9746,10.0136,-15.4674,-13.0534
4.548000,-22.7988,13.4110,-7.0632,2.3246,27.5373,8.1360,-19.4013,-17.4344
