time_s,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8
3.420000,7.8678,-0.8941,2.5928,9.2089,8.2254,-21.3683,24.8551,51.8560
3.424000,9.0301,4.2915,-4.3809,12.5170,12.6064,-22.9776,27.3585,58.3828
3.428000,10.0136,6.1691,-8.4043,15.7356,10.6394,-23.6928,24.2293,55.8794
3.432000,11.8017,10.6394,-12.8746,16.2721,8.0466,-25.3022,16.9873,52.3031
3.436000,12.8746,14.1263,-21.1895,14.6627,0.3576,-24.3187,12.0699,46.9387
3.440000,14.6627,18.5966,-21.5471,19.7589,-3.1292,-17.4344,9.3877,45.1505
3.444000,12.3382,20.7424,-19.6695,18.2390,-6.7949,-5.9009,11.1759,43.2730
3.448000,5.4538,19.1331,-18.4178,10.1030,-5.2750,6.1691,8.2254,39.0708
3.452000,-1.1623,14.8416,-17.9708,1.4305,-2.0564,13.7687,1.9670,32.6335
3.456000,-7.6890,13.8581,-14.4839,-4.7386,2.1458,21.6365,-1.4305,27.8950
3.460000,-11.4441,10.8182,-9.3877,-4.0233,11.8911,25.5704,0.1788,24.1399
3.464000,-11.9805,3.7551,-6.6161,-4.2915,19.6695,35.0475,3.3975,15.1992
3.468000,-14.9310,-3.7551,-7.1526,-4.6492,24.6763,35.0475,7.4208,5.6326
3.472000,-19.7589,-5.5432,-9.2983,-4.4703,30.0407,32.7229,3.9339,-6.2585
3.476000,-17.3450,-5.9903,-7.8678,0.9835,34.9581,30.7560,-1.1623,-14.3051
3.480000,-9.0301,-1.6987,-4.5598,6.7949,37.2827,29.0573,-2.0564,-18.6861
3.484000,-3.5763,1.6987,0.3576,13.1428,36.3886,25.1234,1.0729,-21.4577
3.488000,0.6258,-1.6093,-1.8775,12.9640,29.5937,22.6200,3.9339,-28.5208
3.492000,3.4869,-8.7619,0.8047,10.5500,20.1166,15.2886,-1.6093,-29.0573
3.496000,6.3479,-8.8513,6.8843,4.1127,16.8085,13.1428,-3.5763,-23.3352
3.500000,11.9805,-3.8445,17.5238,5.5432,9.8348,13.2322,7.3314,1.2517
3.504000,8.0466,-3.9339,19.6695,9.7454,6.3479,14.8416,15.9144,10.9971
3.508000,5.9009,-7.0632,15.1992,7.2420,7.5996,8.4043,21.4577,19.9378
3.512000,-2.2352,-5.7220,10.4606,5.9009,4.2021,2.1458,23.1564,29.1467
3.516000,-4.5598,-6.8843,10.9971,5.0962,3.7551,-5.7220,27.8056,38.2662
3.520000,-3.0398,-3.6657,12.7852,15.7356,4.3809,-5.6326,28.3420,45.6870
3.524000,2.5034,-5.4538,7.7784,18.4178,-3.1292,-7.6890,31.1136,46.9387
3.528000,3.4869,-4.7386,-1.5199,18.1496,-9.3877,-8.2254,26.9115,40.6802
3.532000,2.2352,-4.2915,-8.3148,13.9475,-14.0369,-9.5665,19.8483,36.7463
3.536000,3.8445,-3.3081,-10.5500,10.5500,-16.8979,-6.1691,15.6462,32.2759
3.540000,4.8280,-0.4470,-10.9076,7.2420,-17.0767,2.3246,11.7123,32.5441
3.544000,7.0632,0.1788,-9.3877,4.3809,-17.7920,14.3051,9.6560,30.2196
3.548000,5.5432,-1.9670,-12.2488,-2.5034,-20.2954,19.1331,5.6326,25.3916
3.552000,-4.2021,-7.4208,-11.7123,-11.9805,-18.8649,21.9941,7.6890,14.6627
3.556000,-14.5733,-14.3051,-7.7784,-19.6695,-11.8017,22.6200,5.6326,9.2089
3.560000,-20.2954,-13.3216,0.1788,-21.3683,-3.8445,31.2030,5.4538,8.1360
3.564000,-19.0437,-14.9310,-0.7153,-19.4907,8.1360,32.6335,3.3975,0.8941
3.568000,-17.8814,-20.5636,-4.1127,-13.9475,13.7687,26.1068,-4.7386,-8.2254
3.572000,-19.5801,-24.6763,-8.5831,-9.3877,14.3945,15.5568,-8.2254,-23.1564
3.576000,-19.9378,-25.4810,-8.1360,-7.4208,15.6462,6.0797,-16.6297,-31.4713
3.580000,-15.9144,-24.4975,-5.2750,-6.1691,20.3848,0.0894,-16.2721,-34.1535
3.584000,-9.2983,-17.8814,-3.0398,-1.5199,20.1166,-3.6657,-18.0602,-33.5276
3.588000,-0.5364,-15.6462,-1.0729,0.3576,16.0933,-7.6890,-23.9611,-31.2924
3.592000,2.1458,-14.7521,-3.2187,0.6258,10.1030,-15.1992,-26.5539,-28.9679
3.596000,3.8445,-15.7356,1.1623,-0.7153,7.5102,-18.9543,-24.0505,-25.9280
3.600000,-4.0233,-7.7784,15.0204,0.7153,7.2420,-17.6132,-11.3547,0.0894
3.604000,-8.3148,-1.7881,20.4742,7.2420,9.0301,-17.1661,-6.9737,17.7920
3.608000,-8.2254,0.6258,15.4674,8.4043,4.1127,-17.7026,-5.2750,27.9844
3.612000,-12.6958,-0.4470,8.4937,11.2653,2.7716,-22.9776,-6.7949,29.9513
3.616000,-15.5568,2.1458,0.3576,14.9310,3.9339,-24.6763,-6.3479,32.0971
3.620000,-17.3450,8.2254,-1.2517,28.6996,3.2187,-24.5869,-5.3644,36.3886
3.624000,-18.2390,12.0699,-1.2517,30.8454,3.3975,-21.7259,-5.0068,38.4450
3.628000,-15.6462,17.0767,-2.7716,30.7560,-2.5034,-19.8483,-8.7619,33.7958
3.632000,-17.5238,18.5966,-13.8581,30.1301,-11.6229,-18.4178,-13.0534,22.7094
3.636000,-16.5403,18.5072,-20.0272,20.1166,-16.4509,-12.7852,-16.2721,14.1263
3.640000,-16.8979,20.1166,-15.5568,14.3051,-12.7852,-3.3975,-12.4276,9.6560
3.644000,-20.5636,21.4577,-8.5831,6.9737,-8.7619,4.2021,-14.0369,8.3148
3.648000,-23.0670,19.8483,-5.0068,-0.0000,-4.2915,7.1526,-19.5801,2.8610
3.652000,-30.6666,13.8581,-4.6492,-8.0466,-1.5199,9.9242,-22.4411,-3.7551
3.656000,-36.2098,4.8280,0.0894,-14.8416,2.3246,11.7123,-23.6928,-15.7356
3.660000,-38.8026,3.7551,-0.1788,-14.5733,10.3712,17.7920,-18.7755,-23.2458
3.664000,-39.7861,4.4703,5.4538,-9.9242,18.9543,18.0602,-18.8649,-28.6996
3.668000,-41.3060,5.0962,10.7288,-7.5996,19.9378,15.9144,-23.4246,-35.5840
3.672000,-37.1039,5.4538,10.2818,-6.7055,16.0933,13.2322,-31.1136,-45.0611
3.676000,-32.0971,1.9670,8.4043,-0.0894,10.2818,9.7454,-32.3653,-49.6209
3.680000,-24.4081,0.8047,9.1195,2.9504,8.9407,5.6326,-27.9844,-56.3264
3.684000,-17.9708,4.7386,11.8017,2.6822,9.8348,3.3081,-23.4246,-51.7666
3.688000,-13.1428,7.4208,14.2157,-3.4869,7.9572,-1.8775,-24.1399,-46.6704
3.692000,-14.5733,6.5267,14.0369,-7.0632,2.3246,-6.1691,-25.4810,-39.8755
3.696000,-14.7521,6.1691,13.2322,-7.5996,-5.6326,-10.6394,-21.6365,-26.3751
3.700000,-15.9144,8.0466,14.2157,-7.5102,-10.8182,-14.9310,-8.0466,2.6822
3.704000,-15.5568,10.1030,16.7191,-5.9903,-8.9407,-15.7356,-1.0729,17.3450
3.708000,-19.0437,8.5831,16.4509,-3.4869,-9.2089,-18.0602,-2.1458,28.0738
3.712000,-20.1166,7.2420,6.7949,2.4140,-12.4276,-25.2128,-6.2585,32.4547
3.716000,-20.3848,9.8348,-2.5928,9.2983,-21.5471,-30.0407,-6.3479,31.8289
3.720000,-15.8250,11.7123,-7.0632,15.7356,-22.7988,-29.0573,-5.1856,33.5276
3.724000,-9.8348,10.3712,-8.7619,16.8979,-19.9378,-27.2691,-3.2187,29.8619
3.728000,-7.2420,15.0204,-11.5335,14.3051,-19.3119,-24.8551,-10.8182,26.8221
3.732000,-5.5432,18.2390,-11.8017,8.4043,-20.8318,-20.1166,-20.3848,20.1166
3.736000,-4.0233,19.3119,-13.7687,2.8610,-21.7259,-11.0865,-21.2789,14.4839
3.740000,-2.7716,17.5238,-9.4771,1.2517,-19.2225,-3.2187,-21.7259,11.3547
3.744000,-8.9407,12.8746,-3.7551,-2.8610,-15.3780,1.2517,-14.6627,8.7619
3.748000,-16.0038,10.8182,-3.5763,-11.7123,-8.4937,2.8610,-16.8979,5.4538
3.752000,-24.0505,7.4208,-2.2352,-15.1098,-4.8280,4.9174,-24.8551,-0.1788
3.756000,-26.9115,4.4703,-0.5364,-15.1992,-1.8775,5.5432,-26.3751,-6.4373
3.760000,-26.1068,4.5598,1.9670,-6.2585,4.6492,5.6326,-29.1467,-14.0369
3.764000,-20.1166,3.6657,4.1127,-0.8047,12.4276,5.2750,-26.0174,-23.8717
3.768000,-20.7424,3.3081,1.9670,4.7386,14.8416,-1.4305,-28.1632,-30.3090
3.772000,-18.2390,3.3081,1.3411,8.1360,14.1263,-6.2585,-33.2594,-36.6569
3.776000,-14.2157,4.3809,5.2750,12.3382,8.9407,-8.7619,-36.9251,-37.6403
3.780000,-2.2352,8.4937,11.3547,14.8416,6.9737,-10.1924,-33.7958,-34.3323
3.784000,6.5267,12.3382,14.8416,16.5403,1.7881,-11.4441,-30.9348,-32.7229
3.788000,1.8775,11.3547,11.9805,14.0369,-5.4538,-13.8581,-23.2458,-29.6831
3.792000,-0.3576,9.4771,12.6064,11.7123,-8.0466,-16.1827,-19.3119,-22.5306
3.796000,-3.1292,10.9971,15.2886,10.5500,-9.4771,-14.4839,-14.1263,-7.4208
3.800000,-2.5034,17.5238,18.6861,18.5966,-10.9076,-14.6627,-1.2517,18.5072
3.804000,-4.0233,19.7589,13.9475,21.6365,-10.5500,-13.7687,7.3314,25.8386
3.808000,-7.3314,19.0437,5.9903,25.8386,-12.2488,-12.6958,11.8911,29.1467
3.812000,-12.2488,23.9611,0.9835,28.6102,-17.7920,-17.7026,12.0699,31.6501
3.816000,-10.3712,26.9115,0.1788,28.6102,-18.5072,-20.2954,7.9572,31.2030
3.820000,-7.5102,30.3984,-2.5928,32.3653,-20.5636,-15.5568,8.7619,28.6996
3.824000,-3.0398,33.2594,-5.5432,33.1700,-24.4975,-9.1195,8.9407,23.6034
3.828000,-6.7055,27.7162,-7.3314,27.5373,-29.3255,-1.8775,8.7619,13.8581
3.832000,-12.4276,21.3683,-11.4441,16.1827,-31.9183,6.5267,7.3314,7.5996
3.836000,-18.5072,21.9047,-8.4043,7.8678,-33.0806,16.5403,7.5996,8.1360
3.840000,-19.0437,21.9047,-4.1127,2.7716,-31.8289,28.0738,3.5763,6.3479
3.844000,-21.1000,21.6365,0.9835,0.1788,-29.3255,35.5840,3.6657,1.3411
3.848000,-25.0340,15.9144,-2.0564,-4.3809,-22.4411,39.1603,6.7949,-5.4538
3.852000,-25.0340,5.0962,-6.8843,-5.5432,-14.6627,37.6403,5.9903,-14.6627
3.856000,-27.7162,1.8775,-8.2254,-6.7055,-2.6822,35.9416,4.8280,-21.2789
3.860000,-21.7259,2.0564,-8.1360,-2.3246,5.5432,35.3158,0.1788,-25.9280
3.864000,-14.0369,3.5763,-5.8115,7.4208,11.1759,32.5441,-2.9504,-26.6433
3.868000,-7.3314,-0.5364,-5.8115,14.8416,9.4771,28.2526,-8.8513,-33.7064
3.872000,-3.3975,-2.2352,-11.5335,16.8085,9.2983,18.5966,-8.1360,-39.6073
3.876000,2.3246,-4.0233,-9.2089,10.3712,7.8678,12.1593,-4.8280,-41.2166
3.880000,7.2420,2.0564,1.9670,10.0136,7.5996,11.4441,0.7153,-27.8056
3.884000,9.6560,10.1030,6.1691,10.5500,2.8610,10.4606,6.2585,-15.3780
3.888000,7.9572,8.4043,8.3148,8.4043,-2.5034,5.6326,11.8911,-6.7055
3.892000,2.8610,5.4538,5.1856,8.4937,-4.5598,0.3576,16.9873,1.8775
3.896000,-2.6822,4.8280,3.9339,7.8678,-0.7153,-10.1924,22.1729,10.5500
3.900000,-5.1856,9.2089,4.8280,14.3051,0.0894,-10.5500,28.2526,29.9513
3.904000,3.7551,13.8581,7.4208,20.5636,3.2187,-11.8017,29.6831,38.5344
3.908000,3.4869,12.6958,-3.3081,22.8882,0.4470,-17.8814,29.1467,36.5675
3.912000,3.7551,7.8678,-12.9640,24.5869,-4.6492,-22.8882,26.7327,32.9912
3.916000,5.6326,7.2420,-14.3051,26.0174,-3.4869,-25.4810,21.4577,34.0641
3.920000,6.6161,10.9076,-11.0865,28.0738,-1.5199,-19.0437,19.2225,39.1603
3.924000,4.9174,16.4509,-6.3479,28.7890,-1.5199,-10.3712,18.5072,40.5014
3.928000,5.3644,16.8085,-6.3479,21.6365,-4.4703,-7.4208,11.2653,37.6403
3.932000,-4.2021,9.2983,-5.9903,13.4110,-8.9407,-1.4305,6.2585,29.0573
3.936000,-11.6229,0.2682,-3.2187,6.1691,-4.7386,4.5598,7.0632,21.9047
3.940000,-16.4509,-1.8775,0.8941,-3.3975,5.2750,15.5568,6.7949,19.1331
3.944000,-18.9543,-1.2517,5.2750,-5.1856,10.3712,22.4411,7.1526,15.8250
3.948000,-18.7755,-3.3975,8.4043,-3.3975,16.6297,26.5539,2.6822,8.2254
3.952000,-19.1331,-9.9242,1.9670,2.8610,16.6297,22.3517,-3.7551,-6.0797
3.956000,-16.5403,-14.8416,-3.6657,8.4043,24.4081,18.3284,-6.5267,-17.8814
3.960000,-17.1661,-15.4674,-2.4140,14.5733,26.9115,16.1827,-7.7784,-26.3751
3.964000,-13.0534,-9.9242,-1.2517,17.4344,28.7890,17.7026,-6.9737,-30.9348
3.968000,-9.4771,-7.9572,2.2352,17.8814,29.5937,18.6861,-8.4043,-30.6666
3.972000,-8.9407,-7.4208,1.3411,22.0835,21.4577,14.7521,-8.2254,-36.6569
3.976000,-4.1127,-7.1526,3.2187,24.8551,14.8416,9.4771,-6.5267,-39.3391
3.980000,-4.4703,-12.4276,6.5267,23.1564,6.3479,7.1526,0.8941,-31.1136
3.984000,-3.7551,-10.1924,12.2488,23.6034,5.7220,9.4771,10.1030,-19.4907
3.988000,-9.5665,-8.0466,13.0534,21.2789,5.0962,9.9242,17.5238,-9.0301
3.992000,-15.7356,-7.8678,12.6064,19.6695,-3.7551,7.7784,18.5072,0.7153
3.996000,-18.0602,-9.5665,9.8348,22.6200,-10.3712,4.9174,19.8483,9.5665
4.000000,-17.8814,-13.0534,0.8047,29.5043,-10.8182,4.9174,28.1632,21.0106
4.004000,-18.5966,-8.1360,-2.3246,32.6335,-8.4937,4.2915,32.3653,26.7327
4.008000,-16.8085,-3.0398,-4.8280,36.1204,-12.6064,5.4538,27.0009,31.0242
4.012000,-13.0534,-1.5199,-12.1593,32.6335,-16.0038,4.8280,18.2390,28.0738
4.016000,-10.2818,-2.2352,-16.9873,29.4149,-18.5966,5.7220,14.2157,20.9212
4.020000,-8.4043,-3.6657,-17.7026,26.0174,-18.0602,10.9971,13.3216,19.3119
4.024000,-8.3148,1.4305,-15.7356,21.4577,-14.5733,19.1331,10.3712,13.9475
4.028000,-14.3051,2.5928,-11.2653,10.7288,-12.3382,25.7492,5.0068,13.2322
4.032000,-21.9941,-2.5928,-10.1924,-0.4470,-7.7784,29.3255,-1.4305,9.0301
4.036000,-23.3352,-9.8348,-9.2089,-5.5432,-7.5996,30.8454,-3.7551,0.0894
4.040000,-22.8882,-12.9640,-8.1360,-9.8348,2.8610,32.9912,-1.9670,-5.9903
4.044000,-25.7492,-17.0767,-9.6560,-8.6725,16.0933,33.2594,0.8941,-13.4110
4.048000,-27.7162,-18.2390,-8.5831,-5.6326,22.1729,34.5111,-4.8280,-20.4742
4.052000,-28.4314,-19.7589,-10.9076,-5.5432,26.2856,25.1234,-15.1992,-26.4645
4.056000,-22.5306,-18.6861,-9.3877,1.1623,30.2196,17.2555,-21.7259,-29.0573
4.060000,-11.8911,-14.3945,-8.0466,7.5996,25.9280,12.1593,-24.3187,-32.4547
4.064000,-1.5199,-9.2089,-7.0632,8.4937,27.3585,9.5665,-25.3022,-34.3323
4.068000,1.1623,-8.9407,-4.2021,8.0466,23.4246,2.4140,-27.6268,-36.0310
4.072000,1.5199,-7.7784,-2.7716,3.2187,19.4907,-0.7153,-26.4645,-33.2594
4.076000,-4.2915,-5.0962,5.3644,-2.7716,16.0933,-5.0068,-25.9280,-22.7094
4.080000,-1.6093,0.8047,11.0865,-2.9504,15.3780,-7.1526,-20.0272,-11.2653
4.084000,-0.7153,1.3411,11.2653,0.6258,14.4839,-6.1691,-10.0136,-1.8775
4.088000,-1.7881,-1.3411,13.0534,1.4305,14.2157,-11.4441,-3.6657,12.0699
4.092000,-12.0699,-2.3246,10.8182,-0.0000,13.6793,-15.5568,0.0894,20.4742
4.096000,-16.8979,6.0797,6.6161,-0.7153,12.5170,-17.7026,-1.0729,30.1301
4.100000,-10.9076,16.8979,-1.0729,9.5665,2.8610,-16.9873,-3.6657,38.4450
4.104000,-10.1924,18.8649,-1.7881,15.3780,-4.4703,-17.7920,-7.1526,39.3391
4.108000,-12.6958,15.9144,-2.0564,13.7687,-12.8746,-18.4178,-7.3314,38.0874
4.112000,-20.1166,16.0933,-0.1788,8.9407,-17.3450,-16.8085,-10.9971,35.8522
4.116000,-23.4246,18.7755,0.9835,2.2352,-19.5801,-8.6725,-16.8085,31.3818
4.120000,-21.1895,23.1564,2.2352,-5.9009,-18.9543,1.9670,-20.4742,28.0738
4.124000,-18.4178,23.9611,0.8941,-10.9076,-15.3780,9.2089,-18.0602,21.0106
4.128000,-25.4810,17.2555,2.1458,-18.9543,-11.5335,18.1496,-21.2789,10.3712
4.132000,-36.6569,8.7619,4.3809,-25.5704,-7.6890,21.1895,-24.3187,4.6492
4.136000,-46.0446,4.5598,6.3479,-28.8785,-1.6987,25.6598,-24.7657,-1.1623
4.140000,-43.8094,4.6492,8.1360,-24.3187,6.1691,27.8950,-26.9115,-3.7551
4.144000,-41.7531,1.4305,10.5500,-18.5072,13.0534,29.2361,-24.8551,-10.8182
4.148000,-40.0543,-3.7551,6.7949,-15.5568,8.8513,25.9280,-24.4081,-18.8649
4.152000,-39.4285,-7.7784,4.0233,-12.6958,7.4208,19.0437,-31.4713,-29.6831
4.156000,-35.4946,-6.8843,6.8843,-12.1593,4.1127,18.3284,-30.7560,-35.5840
4.160000,-22.4411,-0.5364,9.7454,-10.1924,3.4869,13.0534,-28.0738,-34.9581
4.164000,-12.6958,3.5763,14.3945,-10.5500,1.6093,10.6394,-28.2526,-34.4217
4.168000,-10.4606,3.3081,16.3615,-10.9076,-2.7716,6.1691,-30.3090,-35.0475
4.172000,-12.1593,-6.2585,15.3780,-14.7521,-9.2983,0.3576,-26.5539,-28.6996
4.176000,-15.1098,-8.5831,19.6695,-18.1496,-8.4937,-0.6258,-21.4577,-18.3284
4.180000,-13.5899,-3.7551,22.0835,-17.5238,-3.9339,-0.4470,-14.5733,-2.3246
4.184000,-16.7191,-2.1458,23.2458,-16.0038,-0.2682,0.8047,-7.9572,15.0204
4.188000,-19.9378,-0.4470,16.4509,-10.9076,-4.7386,-2.9504,-3.1292,22.8882
4.192000,-21.4577,-1.0729,7.3314,-7.4208,-6.5267,-9.3877,-3.2187,29.4149
4.196000,-22.2623,-1.2517,2.6822,-2.9504,-11.9805,-13.9475,-0.8941,34.5111
4.200000,-19.4013,10.0136,-0.3576,0.0000,-14.3051,-17.9708,-2.5928,41.8425
4.204000,-13.2322,17.7920,-2.8610,-0.5364,-18.1496,-13.9475,-2.5034,44.3459
4.208000,-13.0534,14.3945,-8.4043,0.0894,-21.9941,-12.5170,-5.7220,34.7793
4.212000,-19.0437,12.3382,-6.9737,-7.5996,-27.7162,-12.8746,-13.4110,24.8551
4.216000,-19.3119,10.9971,-4.6492,-17.7026,-23.9611,-10.7288,-16.1827,21.1895
4.220000,-18.4178,9.2089,2.3246,-20.5636,-16.8085,-2.0564,-17.4344,19.7589
4.224000,-20.0272,7.2420,4.9174,-21.8153,-6.7055,8.3148,-15.9144,17.4344
4.228000,-23.3352,7.6890,4.1127,-25.4810,-0.7153,12.6958,-17.4344,8.9407
4.232000,-31.0242,0.3576,1.5199,-25.3916,1.0729,14.0369,-18.5966,0.2682
4.236000,-34.8687,-4.6492,0.5364,-22.7988,9.4771,13.1428,-18.2390,-10.1030
4.240000,-35.1369,-6.7055,4.9174,-20.5636,18.1496,14.0369,-17.5238,-14.9310
4.244000,-29.5937,-2.1458,9.1195,-15.0204,27.2691,14.6627,-19.7589,-19.4013
4.248000,-23.0670,-3.2187,5.8115,-9.8348,30.2196,12.6064,-24.5869,-26.4645
4.252000,-15.0204,-4.2915,2.5928,-5.5432,26.9115,4.2021,-28.5208,-33.2594
4.256000,-5.9009,-3.8445,2.5928,-4.2021,21.7259,-2.9504,-31.1136,-40.1437
4.260000,-0.3576,1.8775,7.5996,0.1788,22.2623,-4.5598,-26.4645,-37.3721
4.264000,4.2915,6.6161,16.0933,-1.7881,21.0106,-5.2750,-20.4742,-28.5208
4.268000,-0.0000,7.2420,21.2789,-2.7716,21.2789,-6.0797,-16.0933,-17.5238
4.272000,2.2352,7.8678,17.1661,-5.0068,15.1992,-4.8280,-15.2886,-13.0534
4.276000,-0.9835,5.0068,17.5238,-1.8775,10.6394,-5.6326,-9.7454,-7.7784
4.280000,-5.6326,-1.6093,19.0437,0.6258,5.3644,-3.6657,-2.3246,0.2682
4.284000,-8.2254,0.9835,23.9611,7.4208,6.8843,-3.8445,5.2750,14.3051
4.288000,-10.1030,4.7386,20.2060,9.9242,2.7716,-5.0068,9.9242,20.9212
4.292000,-13.1428,7.6890,12.9640,12.6064,-3.0398,-7.3314,6.7949,26.1962
4.296000,-11.6229,11.7123,6.7055,10.9076,-14.0369,-8.7619,6.9737,25.1234
4.300000,-5.6326,11.2653,4.5598,11.8017,-26.2856,-5.5432,8.2254,25.4810
4.304000,-2.0564,15.3780,5.6326,6.9737,-21.9047,0.0000,5.6326,21.8153
4.308000,-5.6326,16.6297,5.6326,-1.5199,-19.8483,6.0797,0.0894,12.7852
4.312000,-8.4937,14.1263,2.1458,-9.6560,-23.8717,10.2818,-1.1623,4.9174
4.316000,-10.4606,9.2983,0.1788,-13.1428,-19.6695,17.1661,-5.3644,-2.4140
4.320000,-10.1030,3.2187,4.5598,-18.3284,-13.9475,22.2623,-0.9835,-7.6890
4.324000,-14.1263,-6.6161,9.7454,-20.2954,-2.6822,31.2030,-2.7716,-10.2818
4.328000,-16.5403,-6.4373,9.4771,-21.8153,5.0962,39.4285,-5.5432,-13.1428
4.332000,-18.1496,-12.0699,6.5267,-22.7094,9.7454,41.7531,-9.0301,-19.2225
4.336000,-16.8085,-15.9144,1.3411,-18.9543,11.8017,39.4285,-10.2818,-26.8221
4.340000,-9.5665,-18.2390,0.0894,-12.8746,20.0272,35.9416,-12.1593,-34.6899
4.344000,-1.8775,-18.4178,1.7881,-6.3479,21.6365,32.3653,-6.5267,-35.5840
4.348000,1.9670,-17.2555,3.2187,-4.5598,18.5072,27.4479,-7.3314,-38.4450
4.352000,2.7716,-17.4344,1.4305,-9.8348,18.4178,17.8814,-9.7454,-39.1603
4.356000,8.5831,-14.5733,2.7716,-12.9640,15.6462,12.6958,-11.2653,-33.1700
4.360000,14.4839,-11.7123,2.6822,-11.1759,14.0369,9.6560,-6.4373,-26.4645
4.364000,18.8649,-12.7852,8.0466,-9.5665,16.0038,5.3644,4.9174,-17.3450
4.368000,16.2721,-14.7521,11.6229,-8.4937,18.3284,0.2682,10.4606,-4.7386
4.372000,11.8017,-16.8085,9.0301,-12.8746,17.1661,-6.1691,14.9310,7.5996
4.376000,7.6890,-18.0602,8.7619,-8.5831,16.9873,-11.8911,18.0602,19.5801
4.380000,9.9242,-14.4839,5.9009,-1.7881,21.1000,-12.6064,22.2623,32.0971
4.384000,7.0632,-6.0797,3.4869,10.2818,21.0106,-12.9640,24.8551,40.3225
4.388000,7.5996,-5.4538,1.8775,17.6132,19.4013,-15.8250,21.1895,45.0611
4.392000,3.5763,-2.3246,-0.2682,18.6861,17.9708,-16.6297,18.0602,45.3293
4.396000,4.0233,2.5928,-2.5034,14.8416,16.4509,-18.2390,12.6958,41.8425
4.400000,12.8746,13.5005,-7.4208,13.5005,12.5170,-14.2157,5.7220,35.7628
4.404000,13.3216,12.7852,-4.4703,11.1759,9.3877,-9.8348,4.7386,31.7395
4.408000,5.9903,8.4043,-4.0233,7.6890,10.9076,-6.8843,4.9174,23.1564
4.412000,-3.6657,2.8610,-1.2517,1.8775,11.9805,-2.4140,2.0564,13.5899
4.416000,-6.7949,1.5199,-5.2750,-5.2750,15.1992,4.2915,1.4305,9.3877
4.420000,-8.5831,1.8775,-4.3809,-5.1856,20.2060,12.6958,0.5364,1.6093
4.424000,-11.0865,-1.1623,-0.8941,-0.7153,26.0174,20.2060,2.0564,-1.6093
4.428000,-16.0933,-8.0466,0.0894,1.7881,31.2030,23.0670,0.8047,-10.9076
4.432000,-21.1895,-15.7356,-3.1292,2.1458,34.6899,19.4907,-6.3479,-17.7920
4.436000,-18.8649,-17.5238,-3.3081,5.6326,35.1369,19.1331,-9.6560,-28.7890
4.440000,-11.8911,-12.7852,-2.9504,8.8513,36.0310,16.8085,-14.3051,-30.7560
4.444000,-4.2021,-7.2420,-1.8775,11.5335,36.5675,13.1428,-14.8416,-33.4382
4.448000,1.9670,-6.8843,-2.4140,15.4674,31.3818,7.6890,-15.8250,-38.8920
4.452000,2.5928,-12.2488,-2.3246,14.2157,26.4645,3.8445,-16.6297,-42.7365
4.456000,3.6657,-11.4441,3.2187,10.5500,21.2789,2.0564,-11.4441,-38.4450
4.460000,6.5267,-6.1691,10.9076,6.4373,18.9543,2.5928,-9.9242,-28.6102
4.464000,9.6560,-0.1788,12.0699,6.1691,16.1827,5.4538,-5.0962,-13.0534
4.468000,7.2420,-1.7881,9.9242,5.8115,11.0865,2.5034,-2.4140,-3.3081
4.472000,-0.8047,-7.0632,7.3314,8.6725,6.3479,3.2187,-0.1788,2.9504
4.476000,-7.5996,-8.5831,3.6657,12.6064,5.2750,1.8775,4.5598,12.7852
4.480000,-4.9174,-6.7949,2.9504,15.4674,8.9407,5.0962,10.4606,23.4246
4.484000,-3.8445,-0.3576,-0.4470,24.3187,2.0564,3.5763,9.5665,32.4547
4.488000,-2.0564,-1.2517,-7.1526,28.1632,-4.1127,-0.0894,6.0797,31.9183
4.492000,-2.3246,-4.4703,-13.4110,30.2196,-14.4839,-3.7551,0.4470,26.0174
4.496000,-2.9504,-4.7386,-18.5072,26.9115,-14.7521,-1.7881,-1.5199,19.3119
4.500000,0.8047,-1.8775,-11.0865,12.9640,-15.3780,7.5996,-3.3081,15.0204
4.504000,1.9670,2.1458,-10.8182,2.9504,-13.3216,10.9971,-7.4208,11.9805
4.508000,-0.9835,-3.3975,-13.8581,-1.5199,-13.7687,12.4276,-13.5899,4.8280
4.512000,-9.2983,-10.4606,-17.5238,-8.7619,-11.0865,14.6627,-17.0767,-2.1458
4.516000,-15.6462,-21.8153,-17.9708,-12.0699,0.1788,20.7424,-17.6132,-6.8843
4.520000,-19.9378,-27.1797,-12.1593,-9.0301,13.4110,21.6365,-17.7026,-8.5831
4.524000,-20.6530,-24.3187,-11.1759,-6.2585,18.3284,23.3352,-21.3683,-10.9076
4.528000,-20.5636,-25.2128,-15.8250,-4.2915,20.7424,19.8483,-22.5306,-20.3848
4.532000,-18.5072,-28.9679,-21.5471,-2.4140,23.8717,16.6297,-31.1136,-31.6501
4.536000,-19.0437,-25.8386,-26.9115,1.6093,26.5539,11.4441,-31.2030,-39.5179
4.540000,-11.4441,-24.8551,-20.5636,9.4771,30.1301,6.5267,-27.9844,-37.9086
4.544000,-3.6657,-20.4742,-16.5403,10.3712,32.8124,-0.6258,-24.7657,-34.6005
4.548000,2.0564,-15.1992,-15.2886,6.7055,31.5607,-5.9903,-28.2526,-33.0806
4.552000,9.6560,-8.9407,-18.2390,7.7784,24.1399,-9.6560,-31.6501,-31.0242
